sitename,Country or Area Name,Full Address,Latitude,Longitude,Air Quality Monitor,IDXi,IDXj,SRadius,MERRALat,MERRALon,agencyname,utcoff,stationid,New Station
DRAGON_Deer_Park,NA,NA,29.670046,-95.128485,N,480,273,0,29.670046,-95.128485,NA,NA,1008,TRUE
DRAGON_SeabrookPark,NA,NA,29.583047,-95.015544,N,479,273,0,29.583047,-95.015544,NA,NA,1009,TRUE
DRAGON_ManvelCroix,NA,NA,29.520427,-95.392522,N,479,272,0,29.520427,-95.392522,NA,NA,1010,TRUE
DRAGON_Galveston,NA,NA,29.254474,-94.861289,N,478,273,0,29.254474,-94.861289,NA,NA,1011,TRUE
DRAGON_Smith_Point,NA,NA,29.546111,-94.786969,N,479,274,0,29.546111,-94.786969,NA,NA,1012,TRUE
SEARCH-Centreville,NA,NA,32.90289,-87.24968,N,493,298,0,32.90289,-87.24968,NA,NA,1013,TRUE
SEARCH-Yorkville,NA,NA,33.92833,-85.04555,N,497,305,0,33.92833,-85.04555,NA,NA,1014,TRUE
SEARCH-OLF,NA,NA,30.54997,-87.37531,N,483,297,0,30.54997,-87.37531,NA,NA,1015,TRUE
Galata_Platform,NA,NA,43.044624,28.19319,N,533,667,0,43.044624,28.19319,NA,NA,1016,TRUE
Dolly_Sods,NA,NA,39.11,-79.43,N,517,323,0,39.11,-79.43,NA,NA,1017,TRUE
Boyd_County_MS,NA,NA,38.427461,-82.700033,N,515,312,0,38.427461,-82.700033,NA,NA,1018,TRUE
IMPROVE-MammothCave,NA,NA,37.1318,-86.1479,N,510,301,0,37.1318,-86.1479,NA,NA,1019,TRUE
St_Louis_University,NA,NA,38.636342,-90.231552,N,516,288,0,38.636342,-90.231552,NA,NA,1020,TRUE
Mingo,NA,NA,36.9717,-90.1432,N,509,289,0,36.9717,-90.1432,NA,NA,1021,TRUE
Upper_Buffalo,NA,NA,35.8258,-93.203,N,504,279,0,35.8258,-93.203,NA,NA,1022,TRUE
Cape_Romain,NA,NA,32.941,-79.6572,N,493,322,0,32.941,-79.6572,NA,NA,1023,TRUE
EPA-Res_Triangle_Pk,NA,NA,35.88,-78.87,N,505,325,0,35.88,-78.87,NA,NA,1024,TRUE
Barbados_SALTRACE,NA,NA,13.148513,-59.624839,N,414,386,0,13.148513,-59.624839,NA,NA,1025,TRUE
Itajuba,NA,NA,-22.41325,-45.452389,N,271,432,0,-22.41325,-45.452389,NA,NA,1026,TRUE
Caldwell_Parish_HS,NA,NA,32.060303,-92.096277,N,489,282,0,32.060303,-92.096277,NA,NA,1027,TRUE
SP_Bayboro,NA,NA,27.76155,-82.633,N,472,313,0,27.76155,-82.633,NA,NA,1028,TRUE
Leland_HS,NA,NA,33.402128,-90.89285,N,495,286,0,33.402128,-90.89285,NA,NA,1029,TRUE
Cap_d_En_Font,NA,NA,39.825722,4.208167,N,520,590,0,39.825722,4.208167,NA,NA,1030,TRUE
Tunis_Carthage,NA,NA,36.838719,10.199781,N,508,610,0,36.838719,10.199781,NA,NA,1031,TRUE
ASPET,NA,NA,43.025,0.795,N,533,580,0,43.025,0.795,NA,NA,1032,TRUE
Narsarsuaq,NA,NA,61.155952,-45.419379,N,606,432,0,61.155952,-45.419379,NA,NA,1033,TRUE
Cagliari,NA,NA,39.281,9.052333,N,518,606,0,39.281,9.052333,NA,NA,1034,TRUE
Yushan,NA,NA,23.487419,120.959199,N,455,964,0,23.487419,120.959199,NA,NA,1035,TRUE
Carloforte,NA,NA,39.139908,8.309875,N,518,604,0,39.139908,8.309875,NA,NA,1036,TRUE
Exeter_MO,NA,NA,50.728519,-3.475167,N,564,566,0,50.728519,-3.475167,NA,NA,1037,TRUE
Tallahassee,NA,NA,30.445833,-84.29935,N,483,307,0,30.445833,-84.29935,NA,NA,1038,TRUE
ORS_Hermosillo,NA,NA,29.0275,-111.145556,N,477,221,0,29.0275,-111.145556,NA,NA,1039,TRUE
CEILAP-Comodoro,NA,NA,-45.792153,-67.462875,N,178,361,0,-45.792153,-67.462875,NA,NA,1040,TRUE
Fort_McKay,NA,NA,57.1835,-111.64,N,590,220,0,57.1835,-111.64,NA,NA,1041,TRUE
White_Salmon,NA,NA,45.76666,-121.5125,N,544,188,0,45.76666,-121.5125,NA,NA,1042,TRUE
NEON_Sterling,NA,NA,40.461903,-103.029297,N,523,247,0,40.461903,-103.029297,NA,NA,1043,TRUE
Chiayi,NA,NA,23.495975,120.495975,N,455,963,0,23.495975,120.495975,NA,NA,1044,TRUE
Puli,NA,NA,23.96856,120.96689,N,457,964,0,23.96856,120.96689,NA,NA,1045,TRUE
HOPE-Melpitz,NA,NA,51.525525,12.927601,N,567,618,0,51.525525,12.927601,NA,NA,1046,TRUE
Strzyzow,NA,NA,49.8786,21.8613,N,561,647,0,49.8786,21.8613,NA,NA,1047,TRUE
DRAGON_Galveston_DP,NA,NA,29.254474,-94.861289,N,478,273,0,29.254474,-94.861289,NA,NA,1048,TRUE
Calipso_Carthage,NA,NA,32.06434,-94.06627,N,489,276,0,32.06434,-94.06627,NA,NA,1049,TRUE
Calipso_Sabine_Frst,NA,NA,31.6073,-93.867433,N,487,277,0,31.6073,-93.867433,NA,NA,1050,TRUE
Baskin,NA,NA,32.28222,-91.73866,N,490,283,0,32.28222,-91.73866,NA,NA,1051,TRUE
ARM_Graciosa,NA,NA,39.09109,-28.02917,N,517,487,0,39.09109,-28.02917,NA,NA,1052,TRUE
ARM_Oliktok_AK,NA,NA,70.4995,-149.88,N,643,97,0,70.4995,-149.88,NA,NA,1053,TRUE
Cat_Spring,NA,NA,29.82905,-96.325617,N,480,269,0,29.82905,-96.325617,NA,NA,1054,TRUE
NW_Chapel_Hill,NA,NA,35.9712,-79.0934,N,505,324,0,35.9712,-79.0934,NA,NA,1055,TRUE
James_Res_Center,NA,NA,35.872594,-76.659176,N,504,332,0,35.872594,-76.659176,NA,NA,1056,TRUE
Orlean_Bricy,NA,NA,47.986667,1.761111,N,553,583,0,47.986667,1.761111,NA,NA,1057,TRUE
IAOCA-KRSU,NA,NA,42.46383,78.52895,N,531,828,0,42.46383,78.52895,NA,NA,1058,TRUE
NEON-CASTNET,NA,NA,40.278572,-105.542538,N,522,239,0,40.278572,-105.542538,NA,NA,1059,TRUE
NEON-CPER,NA,NA,40.812444,-104.744238,N,524,242,0,40.812444,-104.744238,NA,NA,1060,TRUE
NEON-HQ,NA,NA,40.016681,-105.245625,N,521,240,0,40.016681,-105.245625,NA,NA,1061,TRUE
NEON-RailroadValley,NA,NA,38.497,-115.691,N,515,207,0,38.497,-115.691,NA,NA,1062,TRUE
NEON-SoaprootSaddle,NA,NA,37.037434,-119.281139,N,509,195,0,37.037434,-119.281139,NA,NA,1063,TRUE
Ieodo_Station,NA,NA,32.122953,125.182447,N,489,978,0,32.122953,125.182447,NA,NA,1064,TRUE
LAQUILA_Coppito,NA,NA,42.368386,13.350636,N,530,620,0,42.368386,13.350636,NA,NA,1065,TRUE
Noumea,NA,NA,-22.301944,166.444167,N,272,1110,0,-22.301944,166.444167,NA,NA,1066,TRUE
Toulouse_MF,NA,NA,43.57261,1.37432,N,535,581,0,43.57261,1.37432,NA,NA,1067,TRUE
Bujumbura,NA,NA,-3.38,29.383833,N,347,671,0,-3.38,29.383833,NA,NA,1068,TRUE
Martova,NA,NA,49.936,36.953,N,561,695,0,49.936,36.953,NA,NA,1069,TRUE
CEILAP-Neuquen,NA,NA,-38.95222,-68.13666,N,205,359,0,-38.95222,-68.13666,NA,NA,1070,TRUE
ARM_HyytialaFinland,NA,NA,61.843536,24.287847,N,608,655,0,61.843536,24.287847,NA,NA,1071,TRUE
ARM_Manacapuru,NA,NA,-3.212972,-60.598056,N,348,383,0,-3.212972,-60.598056,NA,NA,1072,TRUE
Changchun,NA,NA,44.00014,125.3957,N,537,978,0,44.00014,125.3957,NA,NA,1073,TRUE
AOE_Baotou,NA,NA,40.8517,109.6288,N,524,928,0,40.8517,109.6288,NA,NA,1074,TRUE
Mongu_Inn,NA,NA,-15.266667,23.134333,N,300,651,0,-15.266667,23.134333,NA,NA,1075,TRUE
Karunya_University,NA,NA,10.9353,76.7441,N,405,823,0,10.9353,76.7441,NA,NA,1076,TRUE
Progress,NA,NA,-69.37778,76.38861,N,83,821,0,-69.37778,76.38861,NA,NA,1077,TRUE
El_Farafra,NA,NA,27.058,27.990167,N,469,667,0,27.058,27.990167,NA,NA,1078,TRUE
Maeson,NA,NA,19.83046,99.17069,N,440,894,0,19.83046,99.17069,NA,NA,1079,TRUE
Zeebrugge-MOW1,NA,NA,51.362,3.12,N,566,587,0,51.362,3.12,NA,NA,1080,TRUE
Fuguei_Cape,NA,NA,25.297452,121.537859,N,462,966,0,25.297452,121.537859,NA,NA,1081,TRUE
Santiago_Beauchef,NA,NA,-33.457222,-70.661666,N,227,351,0,-33.457222,-70.661666,NA,NA,1082,TRUE
Peterhof,NA,NA,59.881,29.826,N,601,672,0,59.881,29.826,NA,NA,1083,TRUE
SEGC_Lope_Gabon,NA,NA,-0.20155,11.60082,N,360,614,0,-0.20155,11.60082,NA,NA,1084,TRUE
DRAGON_Chatfield_Pk,NA,NA,39.5345,-105.070365,N,519,241,0,39.5345,-105.070365,NA,NA,1085,TRUE
DRAGON_DenverLaCasa,NA,NA,39.77949,-105.00518,N,520,241,0,39.77949,-105.00518,NA,NA,1086,TRUE
DRAGON_Fort_Collins,NA,NA,40.592795,-105.14141,N,523,241,0,40.592795,-105.14141,NA,NA,1087,TRUE
DRAGON_NREL-Golden,NA,NA,39.743725,-105.17799,N,520,240,0,39.743725,-105.17799,NA,NA,1088,TRUE
DRAGON_Platteville,NA,NA,40.182765,-104.7261,N,522,242,0,40.182765,-104.7261,NA,NA,1089,TRUE
DRAGON_Boulder,NA,NA,39.991859,-105.261325,N,521,240,0,39.991859,-105.261325,NA,NA,1090,TRUE
DRAGON_Niwot_Ridge,NA,NA,40.031795,-105.533313,N,521,239,0,40.031795,-105.533313,NA,NA,1091,TRUE
DRAGON_Welch,NA,NA,39.63878,-105.13951,N,520,241,0,39.63878,-105.13951,NA,NA,1092,TRUE
DRAGON_Weld_Co_Twr,NA,NA,40.38636,-104.737445,N,523,242,0,40.38636,-104.737445,NA,NA,1093,TRUE
DRAGON_Aurora_East,NA,NA,39.63854,-104.56913,N,520,242,0,39.63854,-104.56913,NA,NA,1094,TRUE
XuZhou-CUMT,NA,NA,34.21667,117.14167,N,498,952,0,34.21667,117.14167,NA,NA,1095,TRUE
Maggie_Valley,NA,NA,35.519816,-83.09473,N,503,311,0,35.519816,-83.09473,NA,NA,1096,TRUE
Paardefontein,NA,NA,-25.495986,28.374719,N,259,668,0,-25.495986,28.374719,NA,NA,1097,TRUE
Sigma_Space_Corp,NA,NA,38.953,-76.836472,N,517,331,0,38.953,-76.836472,NA,NA,1098,TRUE
Shijiazhuang-SZF,NA,NA,38.01667,114.45833,N,513,943,0,38.01667,114.45833,NA,NA,1099,TRUE
Shijiazhuang-CHEY,NA,NA,38,114.55,N,513,944,0,38,114.55,NA,NA,1100,TRUE
KITcube_Masada,NA,NA,31.322547,35.372297,N,486,690,0,31.322547,35.372297,NA,NA,1101,TRUE
Lingshan_Mountain,NA,NA,40.0537,115.4962,N,521,947,0,40.0537,115.4962,NA,NA,1102,TRUE
Finokalia-FKL,NA,NA,35.337712,25.669762,N,502,659,0,35.337712,25.669762,NA,NA,1103,TRUE
DRAGON_Rocky_Flats,NA,NA,39.912795,-105.188575,N,521,240,0,39.912795,-105.188575,NA,NA,1104,TRUE
American_Samoa,NA,NA,-14.2472,-170.5644,N,304,31,0,-14.2472,-170.5644,NA,NA,1105,TRUE
Gobabeb,NA,NA,-23.561619,15.041058,N,267,625,0,-23.561619,15.041058,NA,NA,1106,TRUE
Medenine-IRA,NA,NA,33.499633,10.642547,N,495,611,0,33.499633,10.642547,NA,NA,1107,TRUE
Berlin_FUB,NA,NA,52.4575,13.310333,N,571,620,0,52.4575,13.310333,NA,NA,1108,TRUE
Tuz_Golu_3,NA,NA,38.792469,33.464678,N,516,684,0,38.792469,33.464678,NA,NA,1109,TRUE
Easton-MDE,NA,NA,38.794972,-76.08425,N,516,334,0,38.794972,-76.08425,NA,NA,1110,TRUE
Durban_UKZN,NA,NA,-29.817233,30.944011,N,242,676,0,-29.817233,30.944011,NA,NA,1111,TRUE
NEON_Bartlett,NA,NA,44.063881,-71.287203,N,537,349,0,44.063881,-71.287203,NA,NA,1112,TRUE
NEON_Harvard,NA,NA,42.5369,-72.172661,N,531,346,0,42.5369,-72.172661,NA,NA,1113,TRUE
Sirmione_Museo_GC,NA,NA,45.500278,10.605833,N,543,611,0,45.500278,10.605833,NA,NA,1114,TRUE
NEON-Disney,NA,NA,28.125039,-81.4362,N,474,316,0,28.125039,-81.4362,NA,NA,1115,TRUE
NEON_OSBS,NA,NA,29.689269,-81.993431,N,480,315,0,29.689269,-81.993431,NA,NA,1116,TRUE
USGS_Flagstaff_ROLO,NA,NA,35.21484,-111.63442,N,502,220,0,35.21484,-111.63442,NA,NA,1117,TRUE
Raciborz,NA,NA,50.0831,18.1917,N,561,635,0,50.0831,18.1917,NA,NA,1118,TRUE
UdeConcepcion-CEFOP,NA,NA,-36.84278,-73.02531,N,214,343,0,-36.84278,-73.02531,NA,NA,1119,TRUE
Toyama,NA,NA,36.699,137.187,N,508,1016,0,36.699,137.187,NA,NA,1120,TRUE
Socheongcho,NA,NA,37.423133,124.738039,N,511,976,0,37.423133,124.738039,NA,NA,1121,TRUE
NEON_RMNP,NA,NA,40.2759,-105.545972,N,522,239,0,40.2759,-105.545972,NA,NA,1122,TRUE
NEON_SCBI,NA,NA,38.892919,-78.1395,N,517,327,0,38.892919,-78.1395,NA,NA,1123,TRUE
NEON_UNDE,NA,NA,46.233881,-89.53725,N,546,290,0,46.233881,-89.53725,NA,NA,1124,TRUE
NEON_OAES,NA,NA,35.41059,-99.05879,N,503,260,0,35.41059,-99.05879,NA,NA,1125,TRUE
Nong_Khai,NA,NA,17.8772,102.71671,N,433,906,0,17.8772,102.71671,NA,NA,1126,TRUE
Nicosia,NA,NA,35.140628,33.381353,N,502,684,0,35.140628,33.381353,NA,NA,1127,TRUE
KIOST_Ansan,NA,NA,37.285983,126.831667,N,510,983,0,37.285983,126.831667,NA,NA,1128,TRUE
Blyth_NOAH,NA,NA,55.146399,-1.420859,N,582,572,0,55.146399,-1.420859,NA,NA,1129,TRUE
NEON_TALL,NA,NA,32.950461,-87.393269,N,493,297,0,32.950461,-87.393269,NA,NA,1130,TRUE
Huancayo-IGP,NA,NA,-12.0402,-75.3209,N,313,336,0,-12.0402,-75.3209,NA,NA,1131,TRUE
Thornton_C-power,NA,NA,51.5325,2.955278,N,567,586,0,51.5325,2.955278,NA,NA,1132,TRUE
Poprad-Ganovce,NA,NA,49.035,20.322,N,557,642,0,49.035,20.322,NA,NA,1133,TRUE
AgiaMarina_Xyliatou,NA,NA,35.038,33.0577,N,501,683,0,35.038,33.0577,NA,NA,1134,TRUE
NEON_ORNL,NA,NA,35.964128,-84.282588,N,505,307,0,35.964128,-84.282588,NA,NA,1135,TRUE
Taylor_Ranch_TWRS,NA,NA,45.1035,-114.84995,N,541,209,0,45.1035,-114.84995,NA,NA,1136,TRUE
NEON_ONAQ,NA,NA,40.177589,-112.452439,N,522,217,0,40.177589,-112.452439,NA,NA,1137,TRUE
Wallops_ACHIEVE,NA,NA,37.933486,-75.471,N,513,335,0,37.933486,-75.471,NA,NA,1138,TRUE
UNC-Gaitan,NA,NA,4.31068,-72.3518,N,378,345,0,4.31068,-72.3518,NA,NA,1139,TRUE
NEON_KONZ,NA,NA,39.10077,-96.56309,N,517,268,0,39.10077,-96.56309,NA,NA,1140,TRUE
KITcube_Karlsruhe,NA,NA,49.0933,8.4279,N,557,604,0,49.0933,8.4279,NA,NA,1141,TRUE
Melpitz,NA,NA,51.525525,12.927601,N,567,618,0,51.525525,12.927601,NA,NA,1142,TRUE
NEON_WOOD,NA,NA,47.128228,-99.241356,N,550,259,0,47.128228,-99.241356,NA,NA,1143,TRUE
Amiaz,NA,NA,31.067081,35.341975,N,485,690,0,31.067081,35.341975,NA,NA,1144,TRUE
Shizafon,NA,NA,30.112539,35.008966,N,481,689,0,30.112539,35.008966,NA,NA,1145,TRUE
Simonstown_IMT,NA,NA,-34.19272,18.44567,N,224,636,0,-34.19272,18.44567,NA,NA,1146,TRUE
NEON_MOAB,NA,NA,38.248331,-109.388269,N,514,227,0,38.248331,-109.388269,NA,NA,1147,TRUE
Shagaya_Park,NA,NA,29.209072,47.060528,N,478,728,0,29.209072,47.060528,NA,NA,1148,TRUE
Camborne_MO,NA,NA,50.21782,-5.32656,N,562,560,0,50.21782,-5.32656,NA,NA,1149,TRUE
Pagosa_Springs,NA,NA,37.270278,-107.050258,N,510,234,0,37.270278,-107.050258,NA,NA,1150,TRUE
Makassar,NA,NA,-4.99768,119.57227,N,341,960,0,-4.99768,119.57227,NA,NA,1151,TRUE
ARM_McMurdo,NA,NA,-77.848889,166.729722,N,50,1111,0,-77.848889,166.729722,NA,NA,1152,TRUE
ARM_WAIS,NA,NA,-79.470556,-112.083333,N,43,218,0,-79.470556,-112.083333,NA,NA,1153,TRUE
Sorong,NA,NA,-0.8746,131.2677,N,358,997,0,-0.8746,131.2677,NA,NA,1154,TRUE
NEON_MLBS,NA,NA,37.378306,-80.524836,N,511,319,0,37.378306,-80.524836,NA,NA,1155,TRUE
Douliu,NA,NA,23.7117,120.5448,N,456,963,0,23.7117,120.5448,NA,NA,1156,TRUE
USC_SEAPRISM_2,NA,NA,33.56371,-118.11782,N,495,199,0,33.56371,-118.11782,NA,NA,1157,TRUE
Hokkaido_University,NA,NA,43.0755,141.3407,N,533,1029,0,43.0755,141.3407,NA,NA,1158,TRUE
Kuwait_Inst_Sci_Res,NA,NA,29.337914,47.906453,N,478,730,0,29.337914,47.906453,NA,NA,1159,TRUE
Rome_ESA_ESRIN,NA,NA,41.826667,12.671833,N,528,618,0,41.826667,12.671833,NA,NA,1160,TRUE
Santa_Rosa,NA,NA,10.8415,-85.615917,N,404,303,0,10.8415,-85.615917,NA,NA,1161,TRUE
Cachoeira_Paulista,NA,NA,-22.689,-45.006,N,270,433,0,-22.689,-45.006,NA,NA,1162,TRUE
Aras_de_los_Olmos,NA,NA,39.945,-1.1016,N,521,573,0,39.945,-1.1016,NA,NA,1163,TRUE
Weizmann_Institute,NA,NA,31.907235,34.810531,N,489,688,0,31.907235,34.810531,NA,NA,1164,TRUE
Windhoek-NUST,NA,NA,-22.56591,17.07304,N,271,632,0,-22.56591,17.07304,NA,NA,1165,TRUE
Paracou,NA,NA,5.266944,-52.925833,N,382,408,0,5.266944,-52.925833,NA,NA,1166,TRUE
Upington,NA,NA,-28.379,21.156,N,247,645,0,-28.379,21.156,NA,NA,1167,TRUE
Bose_Institute,NA,NA,27.031467,88.261403,N,469,859,0,27.031467,88.261403,NA,NA,1168,TRUE
NEON_SERC,NA,NA,38.890117,-76.560017,N,517,332,0,38.890117,-76.560017,NA,NA,1169,TRUE
Bukit_Kototabang,NA,NA,-0.20194,100.31805,N,360,898,0,-0.20194,100.31805,NA,NA,1170,TRUE
NEON_UKFS,NA,NA,39.040431,-95.19215,N,517,272,0,39.040431,-95.19215,NA,NA,1171,TRUE
NEON_LENO,NA,NA,31.853881,-88.161219,N,488,295,0,31.853881,-88.161219,NA,NA,1172,TRUE
Amazon_ATTO_Tower,NA,NA,-2.144117,-58.999867,N,352,388,0,-2.144117,-58.999867,NA,NA,1173,TRUE
Koforidua_ANUC,NA,NA,6.109408,-0.302058,N,385,576,0,6.109408,-0.302058,NA,NA,1174,TRUE
NEON_HEAL,NA,NA,63.875689,-149.213339,N,617,100,0,63.875689,-149.213339,NA,NA,1175,TRUE
Loftus_MO,NA,NA,54.5627,-0.861733,N,579,574,0,54.5627,-0.861733,NA,NA,1176,TRUE
Watnall_MO,NA,NA,53.005652,-1.250958,N,573,573,0,53.005652,-1.250958,NA,NA,1177,TRUE
Potchefstroom,NA,NA,-26.69,27.091,N,254,664,0,-26.69,27.091,NA,NA,1178,TRUE
Natal,NA,NA,-5.8415,-35.1995,N,338,464,0,-5.8415,-35.1995,NA,NA,1179,TRUE
ORS_UNAM_ISNP,NA,NA,19.399467,-99.203683,N,439,260,0,19.399467,-99.203683,NA,NA,1180,TRUE
Napoli_CeSMA,NA,NA,40.836842,14.306567,N,524,623,0,40.836842,14.306567,NA,NA,1181,TRUE
Windpoort,NA,NA,-19.365556,15.482778,N,284,627,0,-19.365556,15.482778,NA,NA,1182,TRUE
Tsumkwe,NA,NA,-19.616667,20.4425,N,283,642,0,-19.616667,20.4425,NA,NA,1183,TRUE
Bonanza,NA,NA,-21.825556,19.590278,N,274,640,0,-21.825556,19.590278,NA,NA,1184,TRUE
HESS,NA,NA,-23.273,16.502944,N,268,630,0,-23.273,16.502944,NA,NA,1185,TRUE
Lubango,NA,NA,-14.958,13.445,N,301,620,0,-14.958,13.445,NA,NA,1186,TRUE
Namibe,NA,NA,-15.159,12.178,N,300,616,0,-15.159,12.178,NA,NA,1187,TRUE
KORUS_Taehwa,NA,NA,37.31248,127.31033,N,510,984,0,37.31248,127.31033,NA,NA,1188,TRUE
AAQ1_SK_Osan,NA,NA,37.087222,127.0257,N,509,983,0,37.087222,127.0257,NA,NA,1189,TRUE
KORUS_Iksan,NA,NA,35.9622,127.0052,N,505,983,0,35.9622,127.0052,NA,NA,1190,TRUE
KORUS_UNIST_Ulsan,NA,NA,35.5819,129.1897,N,503,990,0,35.5819,129.1897,NA,NA,1191,TRUE
KORUS_Kyungpook_NU,NA,NA,35.889989,128.606416,N,505,989,0,35.889989,128.606416,NA,NA,1192,TRUE
KORUS_Olympic_Park,NA,NA,37.52165,127.12418,N,511,984,0,37.52165,127.12418,NA,NA,1193,TRUE
Niigata,NA,NA,37.846,138.942,N,512,1022,0,37.846,138.942,NA,NA,1194,TRUE
KORUS_Daegwallyeong,NA,NA,37.68712,128.75872,N,512,989,0,37.68712,128.75872,NA,NA,1195,TRUE
Lamezia_Terme,NA,NA,38.8764,16.2321,N,517,629,0,38.8764,16.2321,NA,NA,1196,TRUE
NEON_GUAN,NA,NA,17.96955,-66.8687,N,433,363,0,17.96955,-66.8687,NA,NA,1197,TRUE
KORUS_NIER,NA,NA,37.56893,126.63971,N,511,982,0,37.56893,126.63971,NA,NA,1198,TRUE
KORUS_Mokpo_NU,NA,NA,34.91342,126.43736,N,501,982,0,34.91342,126.43736,NA,NA,1199,TRUE
Bakersfield,NA,NA,35.331506,-119.000008,N,502,196,0,35.331506,-119.000008,NA,NA,1200,TRUE
Alishan,NA,NA,23.50844,120.81341,N,455,964,0,23.50844,120.81341,NA,NA,1201,TRUE
Lake_Erie,NA,NA,41.8256,-83.1936,N,528,311,0,41.8256,-83.1936,NA,NA,1202,TRUE
EastMalling_MO,NA,NA,51.29,0.44,N,566,578,0,51.29,0.44,NA,NA,1203,TRUE
KORUS_Baeksa,NA,NA,37.41156,127.5691,N,511,985,0,37.41156,127.5691,NA,NA,1204,TRUE
KORUS_Songchon,NA,NA,37.33849,127.48946,N,510,985,0,37.33849,127.48946,NA,NA,1205,TRUE
SONET_Harbin,NA,NA,45.705,126.614,N,544,982,0,45.705,126.614,NA,NA,1206,TRUE
SONET_Nanjing,NA,NA,32.115,118.957,N,489,958,0,32.115,118.957,NA,NA,1207,TRUE
SONET_Shanghai,NA,NA,31.284,121.481,N,486,966,0,31.284,121.481,NA,NA,1208,TRUE
SONET_Zhoushan,NA,NA,29.994,122.188,N,481,968,0,29.994,122.188,NA,NA,1209,TRUE
SONET_Xingtai,NA,NA,37.182,114.36,N,510,943,0,37.182,114.36,NA,NA,1210,TRUE
KITcube_Save,NA,NA,8.000928,2.427925,N,393,585,0,8.000928,2.427925,NA,NA,1211,TRUE
SONET_Hefei,NA,NA,31.904722,117.162222,N,489,952,0,31.904722,117.162222,NA,NA,1212,TRUE
NASA_KSC,NA,NA,28.463763,-80.663476,N,475,319,0,28.463763,-80.663476,NA,NA,1213,TRUE
Santo_Pekoa,NA,NA,-15.508,167.219,N,299,1112,0,-15.508,167.219,NA,NA,1214,TRUE
Rhyl_MO,NA,NA,53.25929,-3.50859,N,574,566,0,53.25929,-3.50859,NA,NA,1215,TRUE
Modesto,NA,NA,37.64217,-120.99422,N,512,190,0,37.64217,-120.99422,NA,NA,1216,TRUE
St_Helena,NA,NA,-15.9424,-5.6673,N,297,559,0,-15.9424,-5.6673,NA,NA,1217,TRUE
POLWET_Rzecin,NA,NA,52.762019,16.309589,N,572,629,0,52.762019,16.309589,NA,NA,1218,TRUE
Santiago_Beauchef_2,NA,NA,-33.457222,-70.661666,N,227,351,0,-33.457222,-70.661666,NA,NA,1219,TRUE
Albergue_UGR,NA,NA,37.095598,-3.386989,N,509,566,0,37.095598,-3.386989,NA,NA,1220,TRUE
ARM_Ascension_Is,NA,NA,-7.966964,-14.349806,N,329,531,0,-7.966964,-14.349806,NA,NA,1221,TRUE
ARM_Macquarie_Is,NA,NA,-54.499561,158.934581,N,143,1086,0,-54.499561,158.934581,NA,NA,1222,TRUE
Doi_Inthanon,NA,NA,18.59,98.485556,N,435,892,0,18.59,98.485556,NA,NA,1223,TRUE
Vienna_UNIVIE,NA,NA,48.221667,16.355833,N,554,629,0,48.221667,16.355833,NA,NA,1224,TRUE
Stornoway_MO,NA,NA,58.21156,-6.182147,N,594,557,0,58.21156,-6.182147,NA,NA,1225,TRUE
Beijing_PKU,NA,NA,39.992,116.3102,N,521,949,0,39.992,116.3102,NA,NA,1226,TRUE
Mount_Wilson,NA,NA,34.2247,-118.0559,N,498,199,0,34.2247,-118.0559,NA,NA,1227,TRUE
SP-EACH,NA,NA,-23.48163,-46.49967,N,267,428,0,-23.48163,-46.49967,NA,NA,1228,TRUE
Portglenone_MO,NA,NA,54.865,-6.457,N,580,556,0,54.865,-6.457,NA,NA,1229,TRUE
Lerwick_MO,NA,NA,60.139372,-1.185113,N,602,573,0,60.139372,-1.185113,NA,NA,1230,TRUE
UACJ_UNAM_ORS,NA,NA,31.743333,-106.431667,N,488,236,0,31.743333,-106.431667,NA,NA,1231,TRUE
Technion_Haifa_IL,NA,NA,32.77587,35.0249,N,492,689,0,32.77587,35.0249,NA,NA,1232,TRUE
Possession_Island,NA,NA,-27.010428,15.194255,N,253,626,0,-27.010428,15.194255,NA,NA,1233,TRUE
DRAGON_Henties_1,NA,NA,-22.052222,14.295125,N,273,623,0,-22.052222,14.295125,NA,NA,1234,TRUE
DRAGON_Henties_2,NA,NA,-22.115833,14.339791,N,273,623,0,-22.115833,14.339791,NA,NA,1235,TRUE
DRAGON_Henties_3,NA,NA,-22.183889,14.377948,N,272,623,0,-22.183889,14.377948,NA,NA,1236,TRUE
DRAGON_Henties_4,NA,NA,-22.020278,14.345504,N,273,623,0,-22.020278,14.345504,NA,NA,1237,TRUE
DRAGON_Henties_5,NA,NA,-22.091667,14.399573,N,273,623,0,-22.091667,14.399573,NA,NA,1238,TRUE
DRAGON_Henties_6,NA,NA,-22.166667,14.430668,N,272,623,0,-22.166667,14.430668,NA,NA,1239,TRUE
Paranal_CTA,NA,NA,-24.701105,-70.324794,N,262,352,0,-24.701105,-70.324794,NA,NA,1240,TRUE
UPC-GEAB-Valledupar,NA,NA,9.5596,-73.3293,N,399,342,0,9.5596,-73.3293,NA,NA,1241,TRUE
Crucero,NA,NA,-22.2745,-69.5662,N,272,354,0,-22.2745,-69.5662,NA,NA,1242,TRUE
Glasgow_MO,NA,NA,55.9068,-4.53122,N,585,563,0,55.9068,-4.53122,NA,NA,1243,TRUE
Walvis_Bay_airport,NA,NA,-22.98,14.64,N,269,624,0,-22.98,14.64,NA,NA,1244,TRUE
